Timestamp;YEAR;FRUITS_VEGGIES;DAILY_STRESS;PLACES_VISITED;CORE_CIRCLE;SUPPORTING_OTHERS;SOCIAL_NETWORK;ACHIEVEMENT;DONATION;BMI_RANGE;TODO_COMPLETED;FLOW;DAILY_STEPS;LIVE_VISION;SLEEP_HOURS;LOST_VACATION;DAILY_SHOUTING;SUFFICIENT_INCOME;PERSONAL_AWARDS;TIME_FOR_PASSION;WEEKLY_MEDITATION;AGE;GENDER;WORK_LIFE_BALANCE_SCORE
29/1/2020;2020;3;3;3;7;3;4;3;1;1;2;1;5;1;6;1;2;2;4;2;9;21 to 35;Female;646.7
29/1/2020;2020;2;1;10;7;10;8;8;5;1;7;2;10;3;6;0;2;2;10;3;5;21 to 35;Male;732.7
29/1/2020;2020;4;4;4;9;3;10;3;2;2;5;1;10;1;7;4;4;2;4;2;5;36 to 50;Female;649.6
29/1/2020;2020;3;2;3;8;10;8;3;4;1;7;6;8;5;6;4;4;2;5;8;6;51 or more;Female;708.5
30/1/2020;2020;3;3;7;5;2;10;3;5;2;8;2;9;3;8;0;10;2;0;2;8;21 to 35;Male;661.5
30/1/2020;2020;2;2;10;7;4;10;8;5;1;5;1;10;2;5;0;3;2;6;2;8;Less than 20;Female;708.7
30/1/2020;2020;2;2;10;7;4;10;8;5;1;3;1;10;2;5;0;3;2;8;1;8;Less than 20;Female;707
31/1/2020;2020;3;2;5;5;4;3;2;3;1;5;2;10;1;8;5;1;2;5;1;10;21 to 35;Male;671.9
31/1/2020;2020;3;0;10;10;4;10;1;2;2;10;6;5;10;6;0;1;2;7;10;10;36 to 50;Male;730
31/1/2020;2020;3;3;5;5;4;3;2;3;1;5;2;10;1;8;5;1;2;5;2;10;21 to 35;Male;670.2
31/1/2020;2020;1;3;4;1;1;4;1;2;1;8;1;2;0;7;0;3;2;5;2;3;36 to 50;Male;624.2
31/1/2020;2020;4;3;10;6;3;9;6;5;1;7;6;1;10;8;10;1;2;5;5;10;21 to 35;Female;710.9
31/1/2020;2020;3;4;5;3;2;5;2;0;2;3;1;6;1;7;3;7;2;6;2;4;21 to 35;Male;606.3
31/1/2020;2020;3;4;10;10;10;10;3;5;1;8;4;8;2;7;0;0;2;3;10;4;21 to 35;Female;729.1
13/2/2020;2020;1;4;4;3;5;10;1;1;1;6;6;6;2;7;10;3;2;1;3;3;Less than 20;Male;631.8
13/2/2020;2020;1;4;3;3;4;10;1;1;1;4;3;6;2;7;10;3;2;1;3;2;Less than 20;Male;618.2
13/2/2020;2020;2;0;4;10;5;10;6;2;1;2;0;10;0;6;0;6;1;6;4;10;Less than 20;Male;674.9
13/2/2020;2020;5;5;10;2;2;3;2;5;1;7;0;7;5;7;0;2;2;0;0;7;51 or more;Female;666
13/2/2020;2020;5;3;6;5;8;5;6;5;1;8;7;10;10;8;0;1;2;5;2;7;51 or more;Female;734.8
13/2/2020;2020;3;0;5;6;3;8;0;3;1;5;3;10;5;6;0;0;2;10;3;10;51 or more;Male;710.6
13/2/2020;2020;3;4;3;3;7;7;3;4;2;8;1;7;5;7;9;0;2;3;8;6;21 to 35;Male;657.5
13/2/2020;2020;3;2;10;5;5;5;5;2;1;7;4;7;10;8;0;2;1;7;3;4;21 to 35;Female;690
13/2/2020;2020;2;5;2;5;2;10;10;0;1;8;0;5;5;8;10;5;1;10;5;0;21 to 35;Female;630.1
13/2/2020;2020;2;2;3;5;8;7;10;5;2;10;8;10;8;7;4;2;2;7;3;3;36 to 50;Female;705.7
13/2/2020;2020;3;4;3;5;4;10;1;5;1;5;2;10;10;7;0;5;2;10;1;7;21 to 35;Female;697.2
13/2/2020;2020;3;0;10;7;10;10;7;5;2;10;3;7;10;8;3;0;2;10;3;10;36 to 50;Female;747.8
14/2/2020;2020;0;4;0;9;5;7;2;1;1;3;5;8;2;6;6;1;1;3;3;8;21 to 35;Female;628.6
14/2/2020;2020;5;5;1;2;7;10;3;2;2;2;1;6;0;7;10;1;2;10;3;7;51 or more;Female;635.2
14/2/2020;2020;4;4;6;3;2;2;2;3;2;3;1;5;10;10;0;5;2;3;5;5;21 to 35;Female;645.8
14/2/2020;2020;3;2;10;4;10;10;4;4;1;6;7;10;4;7;6;3;2;10;9;8;21 to 35;Female;734.6
14/2/2020;2020;3;3;10;6;10;10;6;2;1;10;5;6;2;7;0;2;1;10;3;7;21 to 35;Female;706.6
14/2/2020;2020;3;3;10;5;6;10;7;0;1;8;5;5;4;7;0;2;1;2;5;5;21 to 35;Female;677.5
14/2/2020;2020;3;3;10;6;10;10;5;0;1;8;5;5;4;7;0;2;1;4;3;5;21 to 35;Female;682.6
15/2/2020;2020;3;2;6;4;5;3;3;1;1;8;4;10;2;8;6;0;2;8;2;5;36 to 50;Female;677
15/2/2020;2020;5;3;8;8;10;7;10;0;2;8;6;5;10;7;8;5;2;9;1;9;36 to 50;Male;697.9
15/2/2020;2020;5;4;2;10;10;7;5;5;1;7;10;9;2;6;7;7;2;10;10;3;36 to 50;Female;715.5
15/2/2020;2020;5;4;1;2;6;8;6;1;2;6;4;5;4;7;5;3;2;4;1;4;36 to 50;Female;638.4
15/2/2020;2020;1;5;5;4;10;10;4;4;2;8;2;8;3;7;10;1;2;8;2;3;21 to 35;Male;654.3
15/2/2020;2020;4;2;6;9;3;5;3;5;2;8;5;8;10;8;0;0;2;8;7;8;36 to 50;Female;720.8
16/2/2020;2020;1;1;6;0;1;1;1;3;2;5;3;8;10;7;0;3;2;10;3;10;36 to 50;Female;662.8
16/2/2020;2020;5;3;10;6;5;10;3;3;1;5;3;5;2;7;1;6;2;1;2;5;21 to 35;Female;677.5
16/2/2020;2020;2;3;6;7;10;3;6;3;1;10;4;4;5;6;0;1;2;4;10;7;36 to 50;Female;707.7
16/2/2020;2020;5;2;3;2;5;4;4;0;2;8;6;8;3;6;0;2;2;7;2;10;21 to 35;Male;669.4
16/2/2020;2020;3;2;10;8;7;7;6;4;1;4;1;4;2;7;3;2;2;3;2;4;21 to 35;Female;682.4
16/2/2020;2020;5;5;5;5;8;10;2;1;1;9;3;6;10;8;10;1;1;0;7;2;21 to 35;Female;659.2
16/2/2020;2020;3;2;10;4;2;2;9;4;1;4;1;7;1;6;0;0;2;6;1;10;51 or more;Female;687.9
16/2/2020;2020;3;4;10;6;4;7;1;5;1;8;1;6;10;8;0;5;2;3;2;4;21 to 35;Female;688.1
16/2/2020;2020;2;3;7;7;5;6;6;5;2;5;5;7;8;7;0;7;2;10;10;7;21 to 35;Male;701.7
16/2/2020;2020;3;2;10;10;8;10;10;1;1;7;4;10;2;7;0;9;2;10;6;10;21 to 35;Male;732.9
16/2/2020;2020;4;3;8;5;4;3;5;5;1;6;2;8;4;8;0;4;2;3;1;6;51 or more;Female;685.1
16/2/2020;2020;5;4;6;9;10;7;7;2;1;8;6;3;1;6;0;3;2;5;2;7;36 to 50;Female;699
16/2/2020;2020;1;3;3;4;3;10;3;0;2;7;6;10;3;7;0;0;1;4;8;0;21 to 35;Female;639.4
16/2/2020;2020;2;4;10;10;10;10;5;3;1;9;10;7;10;6;0;10;2;9;8;10;21 to 35;Female;744
17/2/2020;2020;1;4;2;4;2;10;3;0;2;6;5;8;2;7;0;0;1;3;8;0;21 to 35;Female;622
17/2/2020;2020;3;1;10;10;6;4;6;5;1;6;2;8;5;7;2;2;2;10;2;6;36 to 50;Female;720.6
17/2/2020;2020;5;3;10;2;8;10;10;1;2;10;4;8;10;8;7;7;2;8;5;10;21 to 35;Female;708.9
17/2/2020;2020;5;3;10;5;4;10;0;0;1;3;0;9;5;6;0;1;2;3;8;3;36 to 50;Male;681.5
17/2/2020;2020;2;2;10;5;4;10;5;0;1;8;3;5;4;7;0;2;1;3;4;3;21 to 35;Female;663.9
17/2/2020;2020;3;1;4;3;5;1;3;0;1;5;1;7;1;7;0;2;2;7;1;3;21 to 35;Female;649
17/2/2020;2020;2;2;2;3;2;5;2;2;1;8;1;7;0;6;0;4;1;2;2;7;36 to 50;Male;626.7
17/2/2020;2020;4;2;10;6;10;4;6;3;2;10;8;5;10;8;0;4;1;7;8;5;21 to 35;Female;704.9
17/2/2020;2020;5;3;4;5;2;10;4;2;1;7;7;10;0;6;6;4;1;10;8;10;21 to 35;Female;685.1
17/2/2020;2020;5;4;10;5;10;10;3;0;2;8;1;8;2;7;0;2;2;10;1;5;21 to 35;Female;683.2
17/2/2020;2020;5;3;10;10;6;10;8;2;2;8;8;3;7;8;0;5;2;10;8;8;36 to 50;Male;728.3
17/2/2020;2020;3;2;4;8;7;5;5;5;1;8;7;4;7;8;0;5;2;4;2;7;21 to 35;Female;704.7
17/2/2020;2020;2;3;10;7;5;10;3;1;1;7;5;6;2;7;1;4;2;4;7;3;21 to 35;Female;684.5
17/2/2020;2020;4;5;10;10;10;5;3;5;2;6;4;4;5;5;7;4;2;10;5;0;21 to 35;Female;671.8
17/2/2020;2020;1;2;2;6;0;2;0;3;1;5;2;2;5;7;10;0;1;3;2;5;21 to 35;Female;605.5
17/2/2020;2020;4;3;10;3;10;10;5;1;1;4;4;3;7;8;3;10;1;10;10;5;21 to 35;Male;682.4
17/2/2020;2020;1;3;10;8;10;10;5;1;2;10;2;3;5;7;0;7;1;4;6;3;21 to 35;Male;655
17/2/2020;2020;5;3;10;10;7;10;3;2;1;6;3;3;3;7;0;1;2;5;3;10;36 to 50;Female;711.1
18/2/2020;2020;1;1;10;10;0;10;1;4;1;6;1;5;5;6;0;0;1;5;2;5;21 to 35;Female;672.2
18/2/2020;2020;3;3;8;10;2;10;4;2;1;7;5;8;5;6;10;4;2;5;8;7;21 to 35;Female;691.5
18/2/2020;2020;2;4;10;6;6;10;7;0;1;7;6;8;1;6;10;3;1;3;6;10;21 to 35;Female;664.3
18/2/2020;2020;3;3;3;4;10;10;7;1;1;7;7;5;5;6;0;1;1;8;2;6;21 to 35;Female;684.1
18/2/2020;2020;5;1;10;10;10;10;8;5;2;10;10;10;5;7;0;2;2;10;1;10;36 to 50;Female;763.5
18/2/2020;2020;4;1;6;5;3;4;2;0;1;7;1;10;1;7;0;2;2;2;0;3;36 to 50;Female;658.1
18/2/2020;2020;1;5;4;4;5;9;10;5;1;3;3;3;10;4;10;1;2;10;2;4;Less than 20;Male;668
18/2/2020;2020;1;4;1;7;7;6;5;3;1;5;2;3;3;6;7;6;1;3;1;3;Less than 20;Female;612.3
18/2/2020;2020;2;2;5;3;4;4;1;0;2;8;3;7;2;7;2;2;2;0;1;5;51 or more;Female;625.2
18/2/2020;2020;5;3;2;4;10;10;1;1;1;5;6;10;8;5;0;0;2;3;7;7;51 or more;Female;707
18/2/2020;2020;1;1;3;3;3;10;2;1;1;7;4;1;1;8;10;2;1;10;8;3;36 to 50;Female;636.1
18/2/2020;2020;5;4;10;8;8;8;9;5;2;6;7;7;8;7;1;1;2;7;9;10;21 to 35;Female;740.8
18/2/2020;2020;2;2;7;6;10;10;6;2;1;8;7;8;10;6;0;3;2;10;10;10;21 to 35;Male;749.3
18/2/2020;2020;3;2;10;10;3;6;5;2;1;10;8;7;7;7;0;0;1;7;8;10;21 to 35;Female;723.8
18/2/2020;2020;3;3;8;4;2;5;3;2;1;7;8;2;10;6;0;4;1;2;3;4;21 to 35;Male;654.6
18/2/2020;2020;2;3;3;8;4;10;5;2;2;8;4;9;2;7;3;0;2;6;9;5;21 to 35;Female;681.7
18/2/2020;2020;2;3;2;10;5;10;3;5;2;3;3;3;3;7;0;2;1;5;8;6;21 to 35;Male;655
18/2/2020;2020;4;5;5;7;10;10;4;2;2;5;9;2;5;8;2;0;2;10;4;5;21 to 35;Female;689
18/2/2020;2020;2;4;10;7;10;10;6;1;1;8;2;10;7;8;0;2;1;10;8;5;21 to 35;Female;712.7
18/2/2020;2020;3;3;8;8;10;10;3;1;1;1;3;8;2;7;0;3;2;10;10;2;36 to 50;Female;701.9
18/2/2020;2020;3;3;10;10;4;10;7;2;1;7;7;5;7;6;4;1;2;9;8;9;21 to 35;Male;730
18/2/2020;2020;5;4;6;1;1;3;0;1;2;1;1;10;1;4;0;10;2;10;0;10;21 to 35;Male;618.4
18/2/2020;2020;2;1;5;4;2;5;1;2;1;5;2;2;5;8;0;2;1;3;4;2;21 to 35;Female;634.6
18/2/2020;2020;2;3;1;3;3;8;3;1;2;3;5;3;1;7;0;1;2;1;1;3;21 to 35;Female;615.9
18/2/2020;2020;1;2;4;10;3;5;3;4;1;5;2;7;5;7;2;1;1;5;6;7;21 to 35;Female;669.4
19/2/2020;2020;1;4;4;7;8;9;8;4;2;9;8;9;5;7;5;3;2;8;9;5;21 to 35;Male;700.4
19/2/2020;2020;1;2;8;10;7;6;7;0;1;7;5;8;3;7;1;0;2;4;4;5;21 to 35;Male;696.8
19/2/2020;2020;3;3;10;10;7;10;8;5;2;5;4;6;10;6;0;1;1;7;8;9;21 to 35;Female;714.9
19/2/2020;2020;2;1;10;5;5;10;3;0;2;8;2;10;2;6;0;2;1;4;8;3;21 to 35;Female;659.6
19/2/2020;2020;2;1;10;6;8;10;4;0;2;7;2;10;2;6;0;2;1;7;8;2;21 to 35;Female;669.8
19/2/2020;2020;3;5;10;5;6;2;0;4;1;1;0;3;2;5;1;7;2;4;0;8;36 to 50;Female;634.2
19/2/2020;2020;2;3;10;10;5;10;8;5;1;2;6;8;10;6;0;8;2;6;10;1;21 to 35;Female;720.4
19/2/2020;2020;2;3;10;10;8;10;6;5;1;1;4;10;10;6;0;8;2;8;10;1;21 to 35;Female;724.2
19/2/2020;2020;1;2;6;4;1;4;2;0;1;7;2;6;2;8;2;0;1;2;1;4;21 to 35;Male;623.5
19/2/2020;2020;1;2;6;4;1;4;2;0;1;7;2;6;2;8;2;1;1;2;2;4;21 to 35;Male;623.5
19/2/2020;2020;3;2;10;9;3;10;3;1;1;9;7;6;5;8;0;2;2;10;7;5;21 to 35;Female;723.8
19/2/2020;2020;3;1;10;8;7;10;3;2;1;3;2;8;4;8;0;0;2;8;6;7;21 to 35;Male;720.8
19/2/2020;2020;4;4;7;4;2;2;2;5;2;5;1;6;0;7;10;10;1;1;2;7;21 to 35;Female;591
19/2/2020;2020;4;3;10;10;10;4;8;5;2;9;1;6;5;7;3;1;2;7;2;6;21 to 35;Female;704.9
19/2/2020;2020;1;5;10;3;1;2;2;0;1;7;0;3;1;9;0;1;1;5;2;1;21 to 35;Female;609.5
19/2/2020;2020;1;5;10;4;1;3;5;1;1;7;4;3;5;9;0;1;1;5;3;1;21 to 35;Female;636.7
19/2/2020;2020;2;2;5;10;3;10;2;1;1;3;1;2;0;8;0;2;1;6;0;1;21 to 35;Female;632.9
19/2/2020;2020;1;2;10;6;4;7;7;1;1;5;2;3;2;6;0;1;2;10;2;3;21 to 35;Male;675.2
19/2/2020;2020;5;2;10;10;10;10;10;5;1;7;6;8;10;6;0;2;2;10;10;10;21 to 35;Female;786.7
19/2/2020;2020;3;3;5;8;10;5;6;5;2;7;10;8;3;8;0;3;2;10;8;10;21 to 35;Male;725.9
19/2/2020;2020;2;3;10;9;7;9;3;2;2;9;6;6;5;7;3;2;2;8;6;6;36 to 50;Female;696.4
19/2/2020;2020;4;3;10;5;7;5;3;2;1;6;5;6;6;6;0;1;1;9;5;4;21 to 35;Female;686
19/2/2020;2020;1;0;8;10;10;10;2;1;2;10;2;9;2;6;0;5;2;10;2;5;36 to 50;Male;691.7
19/2/2020;2020;4;5;10;6;10;3;10;5;1;9;1;8;10;6;2;4;2;10;3;3;21 to 35;Female;718.7
19/2/2020;2020;2;3;10;10;3;6;5;1;1;8;2;10;3;6;0;1;2;4;10;10;21 to 35;Male;710.6
19/2/2020;2020;4;3;9;10;8;10;4;5;2;6;4;7;2;7;3;4;2;10;8;2;21 to 35;Female;703.4
19/2/2020;2020;2;2;10;10;3;6;3;1;1;8;5;10;3;6;0;1;2;4;10;10;21 to 35;Male;715.7
19/2/2020;2020;1;4;0;7;8;3;3;0;2;0;0;5;0;7;0;0;1;2;0;2;21 to 35;Male;582.3
19/2/2020;2020;5;2;10;9;10;10;8;4;1;6;9;9;7;6;1;2;2;10;8;8;21 to 35;Female;769.9
19/2/2020;2020;2;5;8;4;4;8;3;1;1;1;3;1;2;7;10;7;2;8;0;10;21 to 35;Female;627.4
19/2/2020;2020;1;5;10;4;1;3;3;0;1;7;3;3;5;9;0;1;1;4;4;1;21 to 35;Female;628.2
19/2/2020;2020;3;2;8;5;3;10;4;2;1;8;4;5;5;8;10;0;1;10;8;5;21 to 35;Female;681.1
19/2/2020;2020;4;3;6;10;6;5;7;0;2;10;8;10;3;7;0;1;2;5;8;4;21 to 35;Female;700.6
19/2/2020;2020;4;3;3;2;1;10;4;1;1;2;4;5;5;7;0;7;2;10;2;4;21 to 35;Female;658.8
19/2/2020;2020;1;1;4;5;2;7;7;0;2;6;1;2;2;6;0;2;2;7;6;7;21 to 35;Female;647.8
19/2/2020;2020;0;3;2;4;5;5;3;3;1;2;5;2;6;6;0;3;2;4;8;5;21 to 35;Female;654.6
19/2/2020;2020;3;1;7;10;10;10;4;3;1;8;3;10;5;7;0;1;2;10;3;7;21 to 35;Male;739.7
20/2/2020;2020;3;3;10;6;10;10;10;2;1;9;8;6;1;7;0;1;1;10;3;7;21 to 35;Female;716.8
20/2/2020;2020;3;2;3;6;5;7;8;1;1;7;8;10;7;8;1;1;1;2;1;6;21 to 35;Female;683.8
20/2/2020;2020;3;2;5;6;10;8;4;2;1;5;3;2;4;6;0;1;1;3;6;8;21 to 35;Male;673.3
20/2/2020;2020;4;3;5;10;5;6;4;1;2;10;9;10;3;8;2;1;2;4;8;7;21 to 35;Female;700.8
20/2/2020;2020;2;5;2;5;6;10;4;1;2;4;5;2;10;4;10;1;1;4;6;3;21 to 35;Female;613.4
20/2/2020;2020;2;5;1;5;5;10;4;1;2;3;2;2;10;4;10;1;1;4;6;2;21 to 35;Female;601.5
20/2/2020;2020;4;1;9;7;5;2;3;4;1;9;6;8;2;7;0;1;2;8;2;10;36 to 50;Female;718.9
20/2/2020;2020;3;3;3;6;10;10;3;1;1;8;6;6;2;7;0;1;1;5;8;5;21 to 35;Female;682.8
20/2/2020;2020;4;1;6;8;3;3;2;0;1;7;2;6;2;8;0;1;2;9;2;5;21 to 35;Male;679.6
20/2/2020;2020;5;3;5;5;1;1;0;5;1;7;0;8;1;9;0;10;2;0;0;3;21 to 35;Female;639.4
20/2/2020;2020;3;3;3;5;2;4;3;3;1;8;6;7;5;6;0;0;2;3;6;5;21 to 35;Female;681.1
20/2/2020;2020;2;3;10;4;2;10;6;4;1;9;4;6;5;7;5;3;1;2;0;5;21 to 35;Female;662.4
20/2/2020;2020;3;3;3;4;3;5;3;3;1;6;6;7;5;7;4;1;2;3;6;4;21 to 35;Female;671.1
20/2/2020;2020;2;2;10;4;2;10;4;1;2;7;8;5;10;8;9;1;1;4;7;3;21 to 35;Female;655.6
20/2/2020;2020;2;3;2;2;2;2;1;3;2;6;1;3;0;7;2;3;2;2;0;3;51 or more;Female;597.2
20/2/2020;2020;3;4;3;5;7;6;5;2;1;4;3;6;2;5;2;4;1;5;4;4;21 to 35;Female;639.9
20/2/2020;2020;3;4;3;5;5;5;5;3;1;4;4;5;2;5;10;4;1;7;3;4;21 to 35;Female;626.1
20/2/2020;2020;2;4;6;4;3;5;5;2;1;7;4;4;3;8;6;1;1;6;9;5;21 to 35;Female;652
20/2/2020;2020;1;3;10;10;4;10;7;0;1;3;2;5;3;8;0;1;1;3;6;7;21 to 35;Female;670.9
21/2/2020;2020;5;2;7;7;4;4;6;2;1;7;7;7;4;8;0;1;2;7;3;6;21 to 35;Female;710.4
21/2/2020;2020;2;5;5;5;3;1;1;3;1;10;4;5;0;7;0;8;1;10;1;2;21 to 35;Female;624.8
21/2/2020;2020;1;4;1;2;3;5;2;3;2;4;2;8;10;6;1;2;1;6;3;4;36 to 50;Male;620.1
21/2/2020;2020;1;3;10;10;5;10;6;5;2;8;2;9;7;7;0;1;1;9;1;7;21 to 35;Female;693.6
21/2/2020;2020;1;3;9;5;3;2;2;2;1;6;2;7;1;8;7;1;1;5;2;7;21 to 35;Male;633.9
21/2/2020;2020;5;2;10;4;10;10;10;5;2;8;3;5;1;8;0;1;2;10;3;10;51 or more;Female;728.7
21/2/2020;2020;1;2;10;7;9;10;10;5;2;7;2;10;1;7;0;1;1;10;3;4;21 to 35;Female;695.5
21/2/2020;2020;1;5;0;1;10;10;2;1;2;7;2;2;0;7;10;0;2;5;0;10;36 to 50;Male;614
21/2/2020;2020;1;1;10;10;5;5;0;1;2;1;6;6;0;7;0;5;1;4;4;5;36 to 50;Male;631.8
22/2/2020;2020;2;2;10;1;10;10;10;5;1;5;4;3;3;6;0;1;1;10;8;10;21 to 35;Male;714.3
22/2/2020;2020;1;4;1;5;2;10;5;3;2;3;4;5;4;6;5;10;1;5;1;5;21 to 35;Female;599.1
22/2/2020;2020;3;4;2;2;5;0;5;2;2;6;6;3;4;7;4;5;2;3;8;5;36 to 50;Female;629.5
23/2/2020;2020;5;4;3;6;3;5;5;1;1;10;2;10;2;8;0;7;2;6;0;2;36 to 50;Female;665.1
23/2/2020;2020;5;1;10;5;10;1;4;3;1;8;1;10;3;7;0;1;2;3;2;10;51 or more;Female;712.5
23/2/2020;2020;3;2;10;4;5;5;3;1;1;7;2;9;2;7;2;1;2;2;3;6;21 to 35;Female;676.6
23/2/2020;2020;3;1;10;8;3;8;1;5;1;5;2;8;3;7;0;4;2;9;1;10;36 to 50;Female;708.7
23/2/2020;2020;3;5;5;10;7;10;3;2;2;6;6;4;10;5;5;3;1;4;5;5;21 to 35;Female;651.4
23/2/2020;2020;3;4;6;10;7;10;4;2;2;6;6;4;10;5;5;3;1;4;6;5;21 to 35;Female;659.9
23/2/2020;2020;3;4;6;10;8;8;4;2;2;6;6;4;10;5;5;3;1;4;6;5;21 to 35;Female;658.2
23/2/2020;2020;3;3;6;10;3;7;3;2;1;10;2;10;1;8;10;2;2;2;5;10;36 to 50;Female;682.1
23/2/2020;2020;4;5;1;10;8;10;0;5;1;6;0;7;0;7;0;7;2;2;1;7;36 to 50;Female;666
23/2/2020;2020;3;4;10;8;10;8;6;5;1;7;4;3;3;7;0;1;1;10;6;7;21 to 35;Female;709.4
24/2/2020;2020;3;3;6;5;2;5;1;0;2;0;0;6;0;7;0;0;2;3;0;2;36 to 50;Female;609.7
24/2/2020;2020;4;4;7;5;3;3;4;2;1;7;3;4;5;6;0;2;2;6;3;5;36 to 50;Female;670.3
24/2/2020;2020;3;3;10;4;8;10;3;3;1;10;3;2;1;6;0;1;1;10;1;10;21 to 35;Female;686.9
24/2/2020;2020;2;2;6;1;6;1;5;2;1;4;3;7;0;7;0;1;2;3;2;10;51 or more;Female;662.6
24/2/2020;2020;3;1;1;10;7;6;2;5;1;9;4;4;1;9;0;1;2;3;1;7;51 or more;Female;694.7
25/2/2020;2020;4;5;3;6;4;10;1;5;2;3;2;2;2;7;4;7;1;2;1;2;36 to 50;Female;600.4
25/2/2020;2020;4;5;3;6;4;10;1;5;2;3;2;2;2;7;4;7;1;2;1;2;36 to 50;Female;600.4
25/2/2020;2020;1;1;0;5;1;10;5;0;2;8;2;5;10;6;10;10;2;10;5;2;36 to 50;Male;629.7
25/2/2020;2020;3;2;2;3;4;7;3;0;1;5;7;6;4;8;8;2;1;2;2;6;21 to 35;Female;633.7
26/2/2020;2020;0;5;1;5;3;5;4;5;1;2;1;4;2;6;4;0;1;3;0;4;51 or more;Male;607.4
26/2/2020;2020;4;3;10;6;5;7;3;2;1;7;3;2;1;8;3;1;2;2;1;5;Less than 20;Female;668.6
26/2/2020;2020;2;5;10;4;5;4;2;3;2;6;4;5;2;7;0;7;1;3;2;5;36 to 50;Female;618
26/2/2020;2020;3;2;3;8;7;10;2;3;1;7;4;5;4;6;6;1;2;0;8;2;36 to 50;Female;677.3
26/2/2020;2020;3;4;10;9;10;5;5;5;1;10;2;5;0;5;0;3;2;2;3;3;51 or more;Female;689
27/2/2020;2020;3;4;2;5;5;8;3;0;1;6;5;2;8;7;3;8;2;6;2;4;36 to 50;Female;648
27/2/2020;2020;1;2;5;2;5;5;0;2;1;10;4;5;0;7;0;3;1;5;4;10;51 or more;Male;650.3
27/2/2020;2020;4;1;4;10;7;7;4;5;1;10;7;6;4;7;0;0;2;10;6;4;51 or more;Male;737.2
27/2/2020;2020;2;2;4;3;2;3;2;4;1;5;1;8;1;8;0;8;2;4;2;10;36 to 50;Male;654.5
27/2/2020;2020;2;3;10;2;3;3;6;0;1;2;1;6;0;7;0;6;1;5;1;10;21 to 35;Female;628.4
27/2/2020;2020;3;3;2;5;7;10;3;0;1;5;3;4;6;7;3;7;2;5;1;4;36 to 50;Female;651.8
27/2/2020;2020;1;0;10;10;10;10;3;5;2;5;4;1;6;5;0;2;2;5;1;10;36 to 50;Female;698.4
27/2/2020;2020;2;4;0;2;3;3;0;0;1;3;1;10;0;8;0;6;2;7;3;5;Less than 20;Female;624.3
28/2/2020;2020;3;5;8;5;5;4;0;1;1;1;0;4;0;9;0;2;2;2;1;8;51 or more;Female;636.9
28/2/2020;2020;3;3;4;1;8;4;3;3;2;4;2;10;1;6;10;2;1;5;1;5;36 to 50;Male;612
28/2/2020;2020;4;5;10;10;10;7;10;5;1;3;5;6;2;7;0;5;2;8;4;10;51 or more;Female;725.3
28/2/2020;2020;5;4;10;7;9;10;10;4;2;7;1;10;4;7;5;1;2;3;5;7;36 to 50;Male;707.4
29/2/2020;2020;2;3;2;10;10;10;5;5;2;9;2;6;10;7;0;2;2;10;4;10;21 to 35;Male;718.5
29/2/2020;2020;1;3;10;0;0;5;2;0;2;1;1;6;2;7;0;6;2;10;2;10;51 or more;Male;625
29/2/2020;2020;1;4;3;6;2;10;3;3;2;5;3;6;1;8;0;0;2;3;2;10;36 to 50;Female;652.4
29/2/2020;2020;1;3;1;2;3;1;0;3;1;5;0;1;1;6;10;1;2;1;1;1;21 to 35;Female;586.4
29/2/2020;2020;3;5;2;3;2;9;3;1;2;4;4;3;0;6;1;4;1;2;2;3;36 to 50;Female;590.2
13/3/2020;2020;4;2;4;3;2;10;5;3;2;10;2;7;2;7;3;1;2;1;3;4;51 or more;Female;659.2
13/3/2020;2020;3;4;8;3;5;7;5;2;2;8;4;8;1;5;0;1;2;7;4;2;36 to 50;Female;662.4
13/3/2020;2020;2;4;0;4;10;10;5;2;2;5;4;10;10;8;5;1;2;2;2;5;21 to 35;Male;665.1
13/3/2020;2020;5;4;10;10;6;10;4;1;1;4;2;7;5;7;0;1;2;7;2;3;21 to 35;Female;700
13/3/2020;2020;2;1;5;3;3;7;5;5;2;10;4;1;5;7;0;0;2;3;3;10;51 or more;Female;678.4
13/3/2020;2020;2;5;3;1;10;10;2;5;2;3;10;1;10;7;10;0;1;10;10;4;36 to 50;Female;656.3
14/3/2020;2020;4;4;7;9;8;5;7;4;1;7;8;8;10;8;2;0;1;5;10;9;21 to 35;Male;729.3
14/3/2020;2020;5;5;10;7;5;10;4;0;1;3;3;8;5;8;1;1;2;4;0;2;21 to 35;Female;678.3
14/3/2020;2020;1;4;2;8;0;10;0;3;2;3;0;10;1;6;0;5;2;0;0;7;36 to 50;Female;618.8
15/3/2020;2020;5;3;4;10;7;10;5;5;1;8;3;6;4;8;0;3;2;5;1;3;51 or more;Female;708.5
15/3/2020;2020;2;5;3;8;0;7;0;0;1;5;3;6;0;5;5;5;2;3;4;5;Less than 20;Female;619.5
15/3/2020;2020;5;1;5;5;5;10;4;1;1;8;2;10;3;7;10;6;2;8;4;8;36 to 50;Male;688.7
15/3/2020;2020;3;5;2;10;10;10;9;5;1;8;5;9;4;8;10;1;2;5;3;7;Less than 20;Female;709.1
15/3/2020;2020;3;3;6;6;5;10;3;4;2;8;6;5;3;8;10;5;1;7;6;2;Less than 20;Female;645.4
